Date,13W_Risk_Free,10Y_Risk_Free
2015-10-05,0.00800000037997961,2.055999994277954
2015-10-06,0.004999999888241291,2.0350000858306885
2015-10-07,0.004999999888241291,2.062000036239624
2015-10-08,0.003000000026077032,2.1080000400543213
2015-10-09,0.003000000026077032,2.0989999771118164
2015-10-12,0.009999999776482582,2.0899999141693115
2015-10-13,0.004999999888241291,2.055000066757202
2015-10-14,0.009999999776482582,1.9809999465942383
2015-10-15,0.004999999888241291,2.0230000019073486
2015-10-16,0.004999999888241291,2.0230000019073486
2015-10-19,0.004999999888241291,2.0280001163482666
2015-10-20,0.009999999776482582,2.071000099182129
2015-10-21,0.004999999888241291,2.0299999713897705
2015-10-22,0.004999999888241291,2.0250000953674316
2015-10-23,0.003000000026077032,2.0829999446868896
2015-10-26,0.00800000037997961,2.058000087738037
2015-10-27,0.009999999776482582,2.0280001163482666
2015-10-28,0.03500000014901161,2.0920000076293945
2015-10-29,0.05299999937415123,2.1730000972747803
2015-10-30,0.06800000369548798,2.1510000228881836
2015-11-02,0.05299999937415123,2.187000036239624
2015-11-03,0.057999998331069946,2.2200000286102295
2015-11-04,0.054999999701976776,2.2300000190734863
2015-11-05,0.03999999910593033,2.244999885559082
2015-11-06,0.0729999989271164,2.3329999446868896
2015-11-09,0.07500000298023224,2.3420000076293945
2015-11-10,0.125,2.322000026702881
2015-11-11,0.12300000339746475,2.3380000591278076
2015-11-12,0.12300000339746475,2.319000005722046
2015-11-13,0.11299999803304672,2.2799999713897705
2015-11-16,0.09799999743700027,2.2730000019073486
2015-11-17,0.13500000536441803,2.260999917984009
2015-11-18,0.12300000339746475,2.2690000534057617
2015-11-19,0.08799999952316284,2.247999906539917
2015-11-20,0.09300000220537186,2.26200008392334
2015-11-23,0.10499999672174454,2.25
2015-11-24,0.15299999713897705,2.243000030517578
2015-11-25,0.17499999701976776,2.2320001125335693
2015-11-27,0.1599999964237213,2.2249999046325684
2015-11-30,0.17000000178813934,2.2179999351501465
2015-12-01,0.2029999941587448,2.1549999713897705
2015-12-02,0.20000000298023224,2.177999973297119
2015-12-03,0.1979999989271164,2.3299999237060547
2015-12-04,0.20499999821186066,2.2750000953674316
2015-12-07,0.23499999940395355,2.2249999046325684
2015-12-08,0.2680000066757202,2.23799991607666
2015-12-09,0.24500000476837158,2.2079999446868896
2015-12-10,0.23000000417232513,2.239000082015991
2015-12-11,0.21299999952316284,2.1389999389648438
2015-12-14,0.1979999989271164,2.2249999046325684
